It is shown that for generic games, an equilibrium is robust under non-common priors if and only if it consists of the unique rationalizable action profile. @	1
Set valued concepts are also introduced, and for generic games, a smallest robust set is shown to exist and coincide with the set of a posteriori equilibria. @	1
This paper considers the robustness of equilibria to a small amount of incomplete information, where players are allowed to have heterogenous priors. `	0
An equilibrium of a complete information game is robust to incomplete information under non-common priors if for every incomplete information game where each player's prior puts high probability on the event that the players know at arbitrarily high order that the payoffs are given by the complete information game, there exists a Bayesian Nash equilibrium that generates behavior close to the equilibrium in consideration. _	0
We have analyzed a mutation in exon 10 of the human aromatase gene and show that an unambiguous genotype could be elucidated in more than 90% of the analyzed samples. _	1
Compared to analysis by full sequencing, 4 times more samples can be analyzed per gel, so that the sample capacity of the gel is approaching that of alternative gel-based methods for genotype analysis. @	1
Unlike many of these, the method offers direct identification of the variant sequence position and on-line analysis without the need of post-electrophoretic processing of the gel. @	1
This work shows that single sequencing reactions analyzed on an automated DNA sequencer can be an efficient way of screening PCR products for known mutations. `	0
We are concerned with magnetic vector potentials which are homogeneous of degree -1, including the Aharonov-Bohm class. _	1
In particular, by variational arguments we prove a result of multiplicity of solutions distinguished by symmetry properties. @	1
We investigate existence and qualitative behaviour of solutions to nonlinear Schr\"odinger equations with critical exponent and singular electromagnetic potentials. `	0
SUMMARY In the context of metagenomics, we introduce a new approach to protein database search called PAUDA, which runs ~10,000 times faster than BLASTX, while achieving about one-third of the assignment rate of reads to KEGG orthology groups, and producing gene and taxon abundance profiles that are highly correlated to those obtained with BLASTX. `	1
PAUDA requires <80 CPU hours to analyze a dataset of 246 million Illumina DNA reads from permafrost soil for which a previous BLASTX analysis (on a subset of 176 million reads) reportedly required 800,000 CPU hours, leading to the same clustering of samples by functional profiles. _	1
AVAILABILITY PAUDA is freely available from: http://ab.inf.uni-tuebingen.de/software/pauda. @	0
Also supplementary method details are available from this website. @	0
In order to gain insights into the mechanism underlying the GS boosting effects on virulence, we analyzed differences in protein expression levels in control and glucose-starved trophozoites, by quantitative proteomic analysis. _	1
We observed that upstream regulatory element 3-binding protein (URE3-BP), a transcription factor that modulates E.histolytica virulence, and the lysine-rich protein 1 (KRiP1) which is induced during liver abscess development, are upregulated by GS. _	1
We also analyzed E. histolytica membrane fractions and noticed that the Gal/GalNAc lectin light subunit LgL1 is up-regulated by GS. _	1
Surprisingly, amoebapore A (Ap-A) and cysteine proteinase A5 (CP-A5), two important E. histolytica virulence factors, were strongly down-regulated by GS. @	1
While the boosting effect of GS on E. histolytica virulence was conserved in strains silenced for Ap-A and CP-A5, it was lost in LgL1 and in KRiP1 down-regulated strains. @	1
These data emphasize the unexpected role of GS in the modulation of E.histolytica virulence and the involvement of KRiP1 and Lgl1 in this phenomenon. @	1
The unicellular parasite, Entamoeba histolytica, is exposed to numerous adverse conditions, such as nutrient deprivation, during its life cycle stages in the human host. `	0
In the present study, we examined whether the parasite virulence could be influenced by glucose starvation (GS). `	0
The migratory behaviour of the parasite and its capability to kill mammalian cells and to lyse erythrocytes is strongly enhanced following GS. `	0
Zonulae occludentes and gap junctions were examined both in the intact mouse liver and in a junction-rich membrane fraction from homogenized mouse liver. `	1
These preparations were visualized with the techniques of uranyl acetate staining en bloc, staining with colloidal lanthanum, negative staining with phosphotungstate, and freeze-cleaving. `	1
The zonula occludens is arranged as a meshwork of branching and anastomosing threadlike contacts sealing the lumen of the bile canaliculus from the liver intercellular space. `	1
The gap junction is characterized in section by a 20 A gap between the apposed junctional membrane outer leaflets, and permeation of this space with lanthanum or phosphotungstate reveals a polygonal lattice of subunits with a center-to-center spacing of 90–100 A. Freeze-cleaved gap junctions show a similar lattice. _	1
Extraction of junction-rich fractions with 60% aqueous acetone results in a disappearance of the 20 A gap in sectioned pellets and an inability to demonstrate the polygonal lattice with either the freeze-cleave or negative staining techniques. _	1
Extraction of the membranes with 50% acetone does not produce this effect. _	1
Thin-layer chromatography of the acetone extracts reveals a group of phospholipids in the 60% extract that are not detectable in the 50% extract. @	1
Acetone does not cause any detectable change in the structure of the zonula occludens, but the occluding junction becomes leaky to lanthanum following acetone treatment. @	1
The effects of other reagents on the junctions are reported. @	1
RESULTS In men, the prevalences of overweight (BMI > or =25 kg/m2) and obesity (BMI > or =30 kg/m2) were 45.5% and 16.9%, respectively, higher than in women (28.3% and 14.3%, respectively). _	1
The prevalence of abdominal obesity (waist > or =102 in men and > or =88 cm in women) was higher in women than in men (30.6% vs. 23.9%). _	1
Obesity and abdominal obesity increased with age and decreased with higher educational level in both genders. _	1
In women, the prevalence of obesity was lower among former and current smokers, whereas in men the prevalence of obesity was higher in former smokers but did not differ between current and never smokers. @	1
Multivariate analysis showed age to be positively related, and education and physical activity to be negatively related with obesity and abdominal obesity in both genders, whereas differential effects of smoking were found between genders. @	1
CONCLUSION The prevalence of abdominal obesity is higher than BMI-derived obesity in the Swiss population. @	1
Women presented with more abdominal obesity than men. @	1
The association between smoking and obesity levels appears to differ between genders. @	1
BACKGROUND Obesity can be defined using body mass index (BMI) or waist (abdominal obesity). `	0
Little information exists regarding its prevalence and determinants in Switzerland. `	0
Hence, we assessed the levels of obesity as defined by BMI or waist circumference in a Swiss population-based sample. `	0
METHODS Cross-sectional, population-based non-stratified random sample of 3,249 women and 2,937 men aged 35-75 years living in Lausanne, Switzerland. `	0
Overall participation rate was 41%. _	0
This review outlines purinergic receptor expression and signaling in stem cells metabolism. @	1
We will briefly describe current findings in embryonic and induced pluripotent stem cells as well as in cancer-, hematopoietic-, and neural crest-derived stem cells. @	1
The major focus will be placed on recent findings of purinergic signaling in mesenchymal stem cells addressed in in vitro and in vivo studies, since stem cell fate might be manipulated by this system guiding differentiation towards the desired lineage in the future. @	1
A major challenge modern society has to face is the increasing need for tissue regeneration due to degenerative diseases or tumors, but also accidents or warlike conflicts. `	0
There is great hope that stem cell-based therapies might improve current treatments of cardiovascular diseases, osteochondral defects or nerve injury due to the unique properties of stem cells such as their self-renewal and differentiation potential. `	0
Since embryonic stem cells raise severe ethical concerns and are prone to teratoma formation, adult stem cells are still in the focus of research. `	0
Emphasis is placed on cellular signaling within these cells and in between them for a better understanding of the complex processes regulating stem cell fate. _	0
One of the oldest signaling systems is based on nucleotides as ligands for purinergic receptors playing an important role in a huge variety of cellular processes such as proliferation, migration and differentiation. _	0
Besides their natural ligands, several artificial agonists and antagonists have been identified for P1 and P2 receptors and are already used as drugs. _	0
In this study, we demonstrated that both subunits were expressed and that the purified heteroallelic enzymes, were catalytically active. _	1
As expected, the produced proteins displayed enzymatic activities levels lower than the predicted catalytic activity, calculated by averaging in vitro PAH activities from both alleles, and were strongly dependent on the proteins subunit composition. @	1
The obtained data suggest that interactions between the studied hPAH subunits, namely the I65T, R261Q, R270K and V388M, and the wild-type protein occurred. @	1
To study the interaction between two different subunits of the heteromeric human phenylalanine hydroxylase (hPAH), present in hyperphenylalaninemic (HPA) compound heterozygous patients, heteroallelic hPAH enzymes were produced. `	0
A dual vector expression system was used (PRO Bacterial Expression System) in which each mutant subunit was expressed from a separate compatible vector, with different epitope tags, in a single bacterial host. `	0
Experimental conditions were selected in order that each plasmid produced equivalent levels of mutant subunits. _	0
As postulated, this phenomenon could be a source of phenotypic variation in genetic diseases involving multimeric proteins. @	0
In this study, we show that BNIP3 expression increases in stressed cardiomyocytes in vitro and in response to pressure overload in vivo, and that its transcription is directly related to JNK activity. `	1
BNIP3 expression gradually increased in the first weeks after pressure overload and peaked at the heart failure stage. `	1
Ultrastructurally, the mitochondrial area was inversely proportional to BNIP3 expression. _	1
Both JNK and AKT activities increased with pressure overload; however, JNK signaling dominated over AKT signaling for the activation of the transcription factor FOXO3a and for the transcription of its effector, BNIP3. _	1
3-methyladenine attenuated JNK signaling and significantly decreased BNIP3 expression and reversed cardiac remodeling in heart failure. _	1
Ultrastructurally, the mitochondrial area was significantly increased in the 3-methyladenine group compared with placebo. @	1
Moreover, adenoviral gene delivery of dominant negative JNK in a rat model of pressure overload hypertrophy abolished the increase in BNIP3 expression in response to pressure overload. @	1
These results suggest that JNK signaling is a critical modulator of the transcription factor FOXO3a driving the expression of its effector, BNIP3, in heart failure and that JNK, through BNIP3, induces mitochondrial apoptosis and mitophagy. @	1
Bcl-2 E1B 19-KDa interacting protein 3 (BNIP3) is a mitochondrial death and mitophagy marker, which is involved in inducing cardiac remodeling post myocardial infarction. `	0
In this work, stable carbon isotope analysis was employed to analyse the subsamples of C. sinensis from 5 representative habitats. _	1
The results demonstrated that these samples possessed similar δ13C profiles, i.e., a steady ascending trend from the top to the bottom of stroma, occurrence of the δ13C maximum at the head, a slight decrease from the head to the end of thorax, a sharply descent trend from the end of thorax to the forepart of abdomen, and maintenance of lower δ13C values in the rest parts of abdomen. _	1
Based on the data, we consider that the site near the head of the host larva may be the initial target attacked by O. sinensis, and the fungus growth is closely related to the digestive tract of its host larva. @	1
The growth stages of O. sinensis are accordingly speculated as the symptom-free, symptom-appearing, and stroma-germinating stages. @	1
For more than one thousand years, Cordyceps sinensis has been revered as a unique halidom in the Qinghai-Tibetan Plateau for its mysterious life history and predominant medicinal values. `	0
This mysterious fungus-larva symbiote also attracted the over-exploitation, while several problems on the initial colonization of Ophiocordyceps sinensis in the host larva have constrained artificial cultivation. `	0
Electrophoresis of bacteriophages was achieved by applying a positive potential on an indium tin oxide electrode at the bottom of the nanowells. `	1
Nanoscale arrays of phages with different surface densities were obtained by changing the electric field applied to the bottom of the nanowells. _	1
The applied voltage was shown to be the critical factor in generating a well-ordered phage array. _	1
The fluorescence signal was enhanced by the intrinsic photonic effect made available by the geometry of the platform. @	1
It was shown that the quantification of phages on the array was 6 orders of magnitude better than could be obtained with a fluorescent plate reader. @	1
The device opens up the possibility that phages can be detected directly without enrichment or culturing, and by detecting phages that specifically infect bacteria of interest, rapid pathogen detection becomes possible. @	1
A highly ordered array of T7 bacteriophages was created by the electrophoretic capture of phages onto a nanostructured array with wells that accommodated the phages. `	0
The number of wells occupied by a phage, and hence the concentration of phages in a sample solution, could be quantified by using a DNA intercalating dye that rapidly stains the T7 phage. @	0
In this work, we propose Chimera, a shared factorization model that can simultaneously account for graph links, content, and temporal analysis. _	1
This approach works by extracting the latent semantic structure of the network in multidimensional form, but in a way that takes into account the temporal continuity of these embeddings. _	1
Such an approach simplifies temporal analysis of the underlying network by using the embedding as a surrogate. @	1
A consequence of this simplification is that it is also possible to use this temporal sequence of embeddings to predict future communities. @	1
We present experimental results illustrating the effectiveness of the approach. @	1
In this work, we consider the problem of combining link, content and temporal analysis for community detection and prediction in evolving networks. `	0
Such temporal and content-rich networks occur in many real-life settings, such as bibliographic networks and question answering forums. `	0
Most of the work in the literature (that uses both content and structure) deals with static snapshots of networks, and they do not reflect the dynamic changes occurring over multiple snapshots. `	0
Incorporating dynamic changes in the communities into the analysis can also provide useful insights about the changes in the network such as the migration of authors across communities. _	0
We present our experience while treating patients with severe bilateral MTS submitted to invasive recordings. `	1
RESULTS Invasive video-EEG showed exclusively unilateral seizure onset in seven patients; in two patients, seizures originating from both temporal lobes were found (80% of them originated from one side). _	1
Five patients were submitted to left and four to right CAH. _	1
Seven patients were rendered seizure-free after surgery (Engel I); the other two were rated as Engel II. @	1
There was no additional memory decline. @	1
There was no surgical morbidity or mortality. @	1
Pathological examination showed MTS in all patients. @	1
DISCUSSION Good surgical outcome (77% seizure-free patients) could be obtained even in this apparently unsuitable group of patients. @	1
All patients benefit from the procedure. @	1
We did not see any cognitive decline in our patients with severe bilateral MTS. @	1
Patients with severe bilateral MTS would need invasive recordings despite any findings during surface video-EEG. @	1
INTRODUCTION Although some degree of bilateral hippocampal involvement might be frequent in patients with temporal lobe epilepsy, severe bilateral mesial temporal sclerosis (MTS) is very rare. `	0
METHODS Nine adult patients were studied. `	0
All patients had simple and complex partial seizures. `	0
All patients had bilateral independent interictal temporal lobe spiking and non-lateralizing video-EEG findings. `	0
MRI showed severe bilateral MTS and no other brain lesion. `	0
All patients had severe verbal and non-verbal memory deficits. _	0
All patients were submitted to invasive recordings after bilateral subdural grids implantation. _	0
Cortico-amygdalo-hippocampectomy (CAH) was performed in all patients on the side suggested by invasive recording. _	0
Follow-up time ranged from 5 to 10 years. _	0
This paper presents a formal specification of the Ad hoc On-Demand Distance Vector (AODV) routing protocol using AWN (Algebra for Wireless Networks), a recent process algebra which has been tailored for the modelling of Mobile Ad Hoc Networks and Wireless Mesh Network protocols. `	1
Our formalisation models the exact details of the core functionality of AODV, such as route discovery, route maintenance and error handling. _	1
We demonstrate how AWN can be used to reason about critical protocol properties by providing detailed proofs of loop freedom and route correctness. @	1
RESULTS Mean severity scores for parenchymal necrosis in the liver (P < 0.01), portal fibrosis (P < 0.01), biliary duct proliferation (P < 0.001), cholangitis/ pericholangitis (P < 0.01), hyperemia in the biliary ducts (P < 0.01), and fibrosis (P < 0.01) were significantly lower in rats treated with formalin + melatonin compared with those treated with formalin alone. @	1
No significant differences were observed between the 3 treatment groups with respect to t½, a parameter used to assess the secretion function of the hepatocytes. @	1
However, the t½ was significantly longer in the treatment groups compared with controls (P < 0.001). @	1
CONCLUSION In this experimental study in a rat model of caustic sclerosing cholangitis, the histopathologic and scintigraphic findings suggested that melatonin is effective in attenuating the damage caused by scolicidal agents on the liver and biliary ducts. @	1
BACKGROUND Hydatid disease is a worldwide health problem. `	0
Treatment is surgical or percutaneous, using scolicidal agents. `	0
Caustic sclerosing cholangitis might develop after the contact of scolicidal agents with the biliary ducts. `	0
Melatonin, an antioxidant, anti-inflammatory, and anticarcinogenic agent, might be used in the treatment of caustic sclerosing cholangitis due to its possible preventive effects on fibrosis and cell damage. `	0
OBJECTIVE The aim of the study was to investigate the effects of melatonin on an experimentally developed caustic sclerosing cholangitis with scolicidal solution (formalin) in a rat model. _	0
METHODS Forty female Sprague-Dawley rats aged 11 to 13 weeks and weighing 250 ± 30 g were randomly assigned to 1 of 4 groups of 10: formalin 5% at 0.5 mL/d + melatonin placebo; formalin placebo + intraperitoneal melatonin 10 mg/kg/d; formalin 5% at 0.5 mL/d + melatonin 10 mg/kg/d; and formalin placebo and melatonin placebo (control). _	0
Hepatobiliary function was assessed using dynamic scintigraphy with technetium-99m-mebrofenin on study day 60. _	0
The histology of the liver and biliary duct specimens was examined on study day 60. _	0
In each group, histopathologic alterations were scored as absent, slight, mild, or severe. @	0
We present a new model that can classify unseen categories from their textual description. _	1
Specifically, we use text features to predict the output weights of both the convolutional and the fully connected layers in a deep convolutional neural network (CNN). _	1
We take advantage of the architecture of CNNs and learn features at different layers, rather than just learning an embedding space for both modalities, as is common with existing approaches. @	1
The proposed model also allows us to automatically generate a list of pseudo- attributes for each visual category consisting of words from Wikipedia articles. @	1
We train our models end-to-end us- ing the Caltech-UCSD bird and flower datasets and evaluate both ROC and Precision-Recall curves. @	1
Our empirical results show that the proposed model significantly outperforms previous methods. @	1
One of the main challenges in Zero-Shot Learning of visual categories is gathering semantic attributes to accompany images. `	0
Recent work has shown that learning from textual descriptions, such as Wikipedia articles, avoids the problem of having to explicitly define these attributes. `	0
Herein, we present the rationale for dual targeting of IGF-1R and other signaling molecules as an effective strategy to combat acquired drug resistance by carcinomas and sarcomas. @	1
The insulin-like growth factor pathway, regulated by a complex interplay of growth factors, cognate receptors, and binding proteins, is critically important for many of the hallmarks of cancer such as oncogenesis, cell division, growth, and antineoplastic resistance. `	0
Naturally, a number of clinical trials have sought to directly abrogate insulin-like growth factor receptor 1 (IGF-1R) function and/or indirectly mitigate its downstream mediators such as mTOR, PI3K, MAPK, and others under the assumption that such therapeutic interventions would provide clinical benefit, demonstrable by impaired tumor growth as well as prolonged progression-free and overall survival for patients. _	0
Though a small subset of patients enrolled within phase I or II clinical trials revealed dramatic clinical response to IGF-1R targeted therapies (most using monoclonal antibodies to IGF-1R), in toto, the anticancer effect has been underwhelming and unsustained, as even those with marked clinical responses seem to rapidly acquire resistance to IGF-1R targeted agents when used alone through yet to be identified mechanisms. @	0
As the IGF-1R receptor is just one of many that converge upon common intracellular signaling cascades, it is likely that effective IGF-1R targeting must occur in parallel with blockade of redundant signaling paths. @	0
RESULTS Fifty-five nurses worked on the wards (105 beds). _	1
The total number of incidents was 142 over the 184 days of this study. @	1
There was a positive trend between the number of incidents and the total patient dependency score. @	1
The presence of accidental falls in the wards was associated with the presence of transfers from the intensive care unit to the wards (odds ratio 3.14, 95% confidence interval: 1.48, 6.65). @	1
CONCLUSION Greater nursing workloads may be related to the higher number of patient safety incidents in inpatient wards of hospitals. @	1
OBJECTIVE To evaluate the relationship between nursing workloads and patient safety incidents in inpatient wards of a general hospital. `	0
METHODS A retrospective data analysis was conducted involving the internal medicine wards in a teaching hospital in Japan between July 1st and December 31st, 2006. `	0
To assess associations between nursing workloads and patient safety incidents, we analyzed the following: the relationships between the level of patients' dependency and the number of incident reports; and the relationships between the presence of accidental falls and the presence of patients transferred from the intensive care unit to the wards. _	0
Using a foveated analysis framework, in which image patches were analyzed at the resolution corresponding to their eccentricity from the prior fixation, we studied the statistics of four low-level local image features: luminance, RMS contrast, and bandpass outputs of both luminance and contrast, and discovered that the image patches around human fixations had, on average, higher values of each of these features at all eccentricities than the image patches selected at random. _	1
Bandpass contrast showed the greatest difference between human and random fixations, followed by bandpass luminance, RMS contrast, and luminance. @	1
An eccentricity-based analysis showed that shorter saccades were more likely to land on patches with higher values of these features. @	1
Compared to a full-resolution analysis, foveation produced an increased difference between human and random patch ensembles for contrast and its higher-order statistics. @	1
Analysis of the statistics of image features at observers' gaze can provide insights into the mechanisms of fixation selection in humans. `	0
This paper describes a novel metadatadriven framework designed to automate the deployment of all application-specific functionality used by a middleware system. @	1
We used Java and XML to implement this framework in MOCHA, a middleware system developed at the University of Maryland. @	1
We first present the kind of services, metadata elements and software tools used in MOCHA to automate code deployment. @	1
Then, we describe how the features of MOCHA simplify the administration and reduce the management cost of a middleware system in a large scale environment. @	1
Abstract. `	0
Database middleware systems require the deployment of applicationspecific data types and query operators to the servers and clients in the system. `	0
Existing middleware solutions rely on developers and system administrators to port and manually install all this application-specific functionality to all sites in the system. _	0
This approach cannot scale to an environment in which there are hundreds of data sources, such as those accessed by the Web and even more customtailored applications, since the complexity and the cost involved in maintaining a code base system-wide are enormous. _	0
We propose an integrated architec ture for parsing speech inputs based on a parallel marker-passing scheme and attaining dynamic participation of knowledge from the phonological-level to the discourse-level. _	1
At the phonological level, we employ a stochastic model using a transition matrix and a confusion matrix and markers which carry a probability measure. @	1
At a higher level, syntactic/semantic and discourse processing, we integrate a case-based and constraint-based scheme in a consistent manner so that a priori probability and constraints, which reflect linguistic and discourse factors, are provided to the phonological level of processing. @	1
A probability/cost-based scheme in our model enables ambiguity resolution at various levels using one uniform principle. @	1
AbstractThis paper describes the parsing scheme in the <$Dm Dia l OG speech-to-speech dialog translation system, with special emphasis on the integration of speech and natural language processing. `	0
In this paper we present a novel technique for improving localization accuracy within a visual-inertial navigation system (VINS). _	1
We make use of training data to learn a model for the quality of visual features with respect to localization error in a given environment. _	1
This model maps each visual observation from a predefined prediction space of visual-inertial predictors onto a scalar weight, which is then used to scale the observation covariance matrix. @	1
In this way, our model can adjust the influence of each observation according to its quality. @	1
We discuss our choice of predictors and report substantial reductions in localization error on 4 km of data from the KITTI dataset, as well as on experimental datasets consisting of 700 m of indoor and outdoor driving on a small ground rover equipped with a Skybotix VI-Sensor. @	1
Navigation in unknown, chaotic environments continues to present a significant challenge for the robotics community. `	0
Lighting changes, self-similar textures, motion blur, and moving objects are all considerable stumbling blocks for state-of-the-art vision-based navigation algorithms. `	0
We give criteria for which a principal curvature becomes a bounded $C^\infty$-function at non-degenerate singular points of wave fronts by using geometric invariants. `	1
As applications, we study singularities of parallel surfaces and extended distance squared functions of wave fronts. _	1
Moreover, we relate these singularities to some geometric invariants of fronts. @	1
Here, a simple and novel one-pot synthetic strategy to prepare polystyrene (PS) hollow microspheres via irradiation-assisted free-radical polymerizing and self-assembly (IFPS) approach under γ-ray irradiation with no additives introduced into the system is presented. _	1
And PS/2,5-Diphenyloxazole (PPO) fluorescent microspheres have been prepared successfully by IFPS reaction, which can be used as scintillators for the detection of ionizing radiation. @	1
A linear relationship between emitted luminescence and dose-activity in water is obtained, which suggests that composite microspheres could be used as liquid scintillation in specific environment. @	1
To simply and multitudinously synthesize hollow microspheres in a pure system is important for relevant research and application. `	0
In this paper, we give a simple proof of the mathematical equivalence of barrier crossing, peak-background split, and local biasing. @	1
Several, apparently distinct, formalisms exist in the literature for predicting the clustering of dark matter halos. `	0
It has been noticed on a case-by-case basis that the predictions of these different methods agree in specific examples, but there is no general proof that they are equivalent. _	0
Cryoprobes can be used for performing tissue biopsies. `	1
The overall diagnostic yield was 60.5% and, in the lesions reached by EBUS, it was 74.2%. _	1
In 19 cases, the diagnosis was made with forceps as well as cryobiopsy and, in four cases, only with cryobiopsy. @	1
Cryobiopsies were significantly larger than forceps biopsies (11.17 mm(2) versus 4.69 mm(2), p<0.001). @	1
We observed one case of moderate bleeding. @	1
Transbronchial cryobiopsy with EBUS guidance is safe and useful to obtain histological samples. @	1
Larger tissue samples can be obtained by cryoprobe. @	1
Peripheral lung lesions are sometimes difficult to reach even with endobronchial ultrasound (EBUS) and insufficient material is often obtained by transbronchial forceps biopsy. `	0
We evaluated the safety and feasibility of the cryoprobe in combination with EBUS for the diagnosis of peripheral lung lesion. `	0
Patients with peripheral lung lesions of up to 4 cm were enrolled. `	0
After identifying the lung lesion by radial EBUS, forceps biopsies and cryobiopsies were performed in a randomised order. _	0
We evaluated safety and feasibility, and compared diagnostic yield and sample size. _	0
39 patients were randomised and the peripheral lung lesion was reached in 31. _	0
In this paper, we survey recent progress on the theory of maximally monotone operators in general Banach space. `	1
We also extend various of the results and leave some open questions. _	1
Forty isolates were found to be either resistant, or intermediate, to erythromycin (3.2% of isolates); of these, more than 50% were identified as S. epidermidis. _	1
A total of 15 (1.2%) resistant isolates of staphylococci originated from foodstuffs. _	1
Resistance mediated by methylation – i.e. _	1
iMLSB-resistance (10 isolates with the erm(A) or erm(C) gene) and constitutive MLSB-resistance (one isolate with the erm(B) and erm(C) genes) – exhibited a significantly high level of resistance to erythromycin with minimum inhibitory concentrations (MIC) of 64 – >128 mg/l (MICmode = >128 mg/l). _	1
In contrast, the efflux mechanism encoded by the msr(A) gene (13 isolates; MICrange = 4–128, MICmode = 128 mg/l), the inactivation mechanisms of resistance encoded by the mph(C) gene (three isolates; MICrange = 8–32 mg/l), and/or their combination (13 isolates; MICrange = 4–128, MICmode = 64 mg/l) led to lower MIC values. @	1
The efflux gene msr(A) dominated among the erythromycin-resistant isolates (65% of resistant isolates). @	1
This first report on the resistance of Staphylococcus spp. @	1
to erythromycin in the Czech Republic illustrates that, while occurrence was low, isolates from food were nevertheless carriers of erm(A), erm(B), erm(C), msr(A) and mph(C) genes for resistance to erythromycin and, therefore, represent a potential thread to humans. @	1
The aim of this study was to determine both the occurrence and the genetic basis of resistance to erythromycin among 1 235 Staphylococcus spp. `	0
isolates obtained between 2000 and 2006 from (a) raw milk and meat (1 704 samples), (b) foodstuffs produced from these (451 samples), and (c) contact surfaces at processing plants and dairy farms (363 samples) in the Czech Republic. `	0
Isolates were screened by broth microdilution method for resistance to erythromycin and further 11 antimicrobial agents. `	0
In addition, isolates were screened by agar dilution (erythromycin range 1–128 mg/l) and D-zone test for inducible resistance to macrolides, lincosamides and streptogramin B (iMLSB). `	0
Results indicated that parent-reported patient behavioral problems accounted for a significant 26% of variance in family functioning. _	1
Post-hoc analysis revealed that externalizing behavior problems accounted for the majority of this variance compared to internalizing behavior problems. _	1
These results suggest that externalizing problems may have a more significant impact on these families than previous research indicates. @	1
Moreover, externalizing behaviors may significantly impact family adaptation and should be taken into consideration during routine clinical care. @	1
The objective of this study was to examine the relative contributions of both parental and adolescent functioning to family functioning in adolescent patients with inflammatory bowel disease (IBD) and their families. `	0
Participants were 45 adolescents (27 male, 18 female) 13–17 years old (M = 15.41 years, SD = 1.32) with IBD and their parents. `	0
Families completed measures of patient behavioral functioning and depression, parent distress and family functioning. `	0
Disease severity assessments were completed via data provided by patients’ gastroenterologists. _	0
Further research is needed to replicate and expand upon these findings. @	0
Design options are compared considering different scanning and signaling procedures to evaluate access delay and system overhead. _	1
The channel structure and multiple access issues are also considered. @	1
The analysis demonstrates significant benefits of low-resolution fully digital architectures in comparison to single stream analog beamforming. @	1
The millimeter wave (mmWave) bands have recently attracted considerable interest for next-generation cellular systems due to the massive available bandwidths at these frequencies. `	0
However, a key challenge in designing mmWave cellular systems is initial access -- the procedure by which a mobile establishes an initial link-layer connection to a base station cell. `	0
MmWave communication relies on highly directional transmissions and the initial access procedure must thus provide a mechanism by which initial transmission directions can be searched in a potentially large angular space. _	0
In the present study, non-obese and non-diabetic patients were selected, so that any lipid metabolic abnormalities that were seen were not due to any metabolic syndrome. _	1
Although no insulin resistance was found in the olanzapine treatment group, high levels of triglyceride and RLP-cholesterol were induced by the glucose tolerance cookie test. @	1
This suggests that olanzapine has a direct action on lipid metabolism even after relatively short treatment duration (3–24 weeks). @	1
In contrast to the study by Henderson et al (2005), the present study in non-obese, non-diabetic subjects found no difference between patients treated with olanazpine and risperidone in fasting insulin levels which were all within the normal range. @	1
A possible reason for this difference between the studies may be the duration of drug treatment. @	1
In the Henderson study, the mean duration of treatment with olanzapine was 29.5 months, whereas it was only 12.3 weeks in the present study. @	1
Another possibility is the influence of racial differences. @	1
Asian people have reduced insulin secretion compared with Caucasians (Sasahara et al 2004), making it theoretically more difficult to detect metabolic abnormalities from fasting blood samples. @	1
This could explain why insulin resistance was not detected in our group of Japanese patients. @	1
The glucose tolerance test is clearly useful for earlier detection of lipid metabolic abnormalities. @	1
This is especially true for Japanese patients who have reduced insulin secretion compared with Caucasians and their metabolic abnormalities are not easily detected by conventional markers. @	1
Higher levels of RLP-cholesterol have recently been suggested to be a risk factor for arteriosclerosis (Takeichi et al 1999). @	1
In a 3-year follow-up study of patients with coronary artery disease, patients with higher RLP-cholesterol (>5.1 mg/dL) had a significantly greater risk of developing coronary events than lower RLP-cholesterol patients (<3.3 mg/dL) (Kugiyama et al 1999). @	1
The present study suggests that patients treated with olanzapine should be routinely tested using the glucose tolerance cookie test to determine RLP-cholesterol level as a risk marker for the development of coronary events. @	1
In clinical practice, the high incidence of metabolic abnormalities, such as diabetes and hyperlipidemia, seen in schizophrenic patients are the result of a complex interaction of a number of factors, including lifestyle, overactivity of the hypothalamic-pituitary-adrenal axis, and antipsychotic medication. `	0
Antipsychotic-induced metabolic abnormalities have been thought to be due to insulin resistance caused by obesity, which is a major side-effect of antipsychotics. `	0
However, there is increasing evidence that second-generation antipsychotics can also have direct metabolic effects. `	0
We investigated two similar groups of 9 non-obese, non-diabetic Japanese schizophrenic patients taking either risperidone or olanzapine as monotherapy for 3–66 weeks with no changes in their treatment for at least 3 weeks. `	0
The published Japanese definitions for obesity (BMI >25, waist measurement at umbilicus level >85 cm for males, >90 cm for females) and diabetes (fasting glucose > 110 mg/dL) were used (Matsuzawa et al 2005). `	0
Metabolic markers (glucose, insulin, triglycerides, total cholesterol, and high-density lipoprotein cholesterol) were measured in blood samples taken after 12 h fasting. `	0
Subjects then ingested a 110 g glucose tolerance test cookie (Harano et al 2006) and blood was taken 2 h later for measurement of glucose, insulin, triglycerides, and remnant-like lipoprotein particles (RLP) cholesterol levels. `	0
Insulin resistance was assessed by the homeostasis model assessment of insulin resistance (HOMA-IR) (Emoto et al 1999). `	0
RLP were measured as the unbound serum fraction in an immuno-affinity mixed gel using monoclonal antibodies to apoA-I and apoB100 (Nakajima et al 1996). `	0
RLP-cholesterol levels were determined as the cholesterol fraction. `	0
Fasting values and those obtained 2 h after the glucose tolerance test are shown in Table 1. `	0
